video_id,genre,seg_idx,p_remove,weak_p,gold_label,fn_label,disfl_label,text_snippet,visual_context_term
o0AMK3wFK9E,ted,46,0.2269,0.036,,new_information,clean,"Now, here's the thing. This journey didn't start because I love running. It started because, well, let me take you back. In March of 2024, I climbed Mount Washington in New Hampshire, home to the world's worst weather.",
IiAjADve-ec,tv_series,51,0.2273,0.0345,,new_information,clean,"Are you saying this is El Comandante's house? Yes, man, everybody around here talks with that we this and we that, so it took me a while to figure it out. That's because they don't want you to figure it out. Man, you sho",
4IenX7OHumk,tv_series,4,0.2283,1.0,0.0,off_topic,clean,[Music] [Music] [Music] timana and Mala you have lost half your young family protect the remaining three pups with your lives [Music] [Applause] the pale pack faces its most lethal challenge zela's Army is ready for comb,
4X16Iw5ST4Q,commentary,8,0.2305,0.0863,0.0,new_information,filled_pause,yeah there's a little a little message to you aspiring comedians out there always explain your jokes and then they use this premise for one more psa uh there's a group of kids hanging out and then the ice cream truck dri,
IiAjADve-ec,tv_series,19,0.2312,1.0,,discourse_filler,clean,"Jennifer is on her way to take me shopping. -Oh! -You know what? -It's not important, I can do it later. -No, no, it's fine. One thing my father taught me is to never get in the way of a woman and her shopping.",
_gTgloPR0Aw,ted,6,0.232,0.028,0.0,new_information,clean,"And for another, ensuring their child can finish school might allow them to bring in more money in the future. Fortunately, we can afford this kind of help. Today, wealthy countries spend $200 billion a year in internati",
o0AMK3wFK9E,ted,61,0.2328,0.0339,,new_information,filled_pause,The difference between yesterday and today is gargantuan. >> I know. >> I looked at the parasites feeding on the bees and found that they only fed near the liver. I fluorescently stained the liver and found it inside of ,
4EXVrzOACv4,commentary,14,0.2332,0.0345,0.0,new_information,clean,"It didn’t go well. “That mayo does not do it any favours.” “No, why?!” One of the things you learn really fast working with food is that while it’s not that hard to make it look, you know, at least good and appetizing, i",
ZL5LcsJGS5Y,tv_series,6,0.2335,0.075,,new_information,clean,"The war outside hadn't ended, but inside the room something fragile had begun to heal. Morning arrived too quickly. A sharp knock on the warehouse door shattered the quiet. Serhat froze instantly, motioning for Zeynep to",
AeGEv0YVLtw,commentary,1,0.2341,0.0193,,new_information,restart,"he wrote a play called ""No Exit"" which has a lot of philosophy in it, because, he couldn’t just write some ideas down or create a work of art - he had to try and do both at the same time like a knob. And in the play thre",
IiAjADve-ec,tv_series,110,0.2341,0.0345,,new_information,clean,"Come on this side. [Spanish spoken audio] What is [Spanish spoken audio]? Diablo, devil because Arturo makes them with poison rum, and… And? Balls, so you have to buy two.",
1NLoTuRR3hE,podcasts,52,0.2342,0.0252,,new_information,filled_pause,"Yeah, we had uh Baltimore Street. I told the president this too. Speaking of Trump, uh he he we were talking a few weeks ago and he goes, ""Hey, this new scum thing, you know, because he calls me new scum, Gavin Newskum.""",
MsIvs_6vC38,lectures,14,0.2351,0.0478,,new_information,clean,"So these are like basic facts that we can now use, all right -- so now I put it to use. I put it to use by thinking -- we're really completing, the subject of elimination. Actually, -- the thing about elimination is it's",
3esF-pNAM9c,podcasts,27,0.2352,0.1152,0.0,new_information,filled_pause,and then you just continue your whole day like that so you sort of put yourself into a corner if you start your day with a spike and it's really difficult to get off that roller coaster does that roller coaster last acro,
4X16Iw5ST4Q,commentary,1,0.237,0.0462,1.0,new_information,repetition,i remember there was that one little caesars commercial where it like advertises a new pizza and then it cuts to a shot of an audience going one more time and then they just play the exact same ad over again that's still,
IiAjADve-ec,tv_series,13,0.2373,0.075,,new_information,clean,"Tourists don't come to this side of the island anymore. -El Comandante will take care of us. -No. I think El Commandante has forgotten about all of us. All we do is talk, talk, talk.",
MsIvs_6vC38,lectures,95,0.2389,0.047,,new_information,clean,"Six. Six of them. Six P. And they're sort of nice, because what happens if I write, multiply two of them together? If I multiply two of these matrices together, what can you tell me about the answer? It's on the list.",
6HVYHNTDOFs,commentary,22,0.239,0.0914,0.0,new_information,clean,"Now, back in Tudor's day, his work was finally paying off. The cafe owners in the West Indies started asking him for more and more ice, and he realized that he could increase his profits, just by refining his methods. So",
-QTkPfq7w1A,commentary,37,0.239,0.1265,0.0,new_information,clean,"And this is called well snapping. Here it is mapped to a force displacement graph. As you'd expect, the more force you apply, the more the material bends or displaces. But eventually you reach a tipping point and beyond ",
Aj0s9ztoKUc,entertainment,71,0.2402,0.0193,,new_information,filled_pause,"You're going for Iceland, which. I'm gonna enjoy this. And Chase, if you want to have some fun, you can hold that up, uh, for me to throw through it. Like this. Yeah, dude. No, thank you. I think this is South Africa.",
o0AMK3wFK9E,ted,121,0.2407,0.0264,,new_information,filled_pause,"Um, you know, Kelly brought her like curator experience. I'm like my distribution experience. We do have to narrow it down to just one speaker who will go on to take the stage uh and join us in Vancouver. The speaker who",
IiAjADve-ec,tv_series,30,0.2412,0.1265,,new_information,clean,"Just think. I'm going to visit you, and we're going to go shopping. Go driving, and we'll tell each other all our secrets. We already do that. You're going to be Mrs. Manolo. Oh, pampered to the max.",
o0AMK3wFK9E,ted,10,0.2422,0.1265,,new_information,clean,"I am originally from West Palm Beach, Florida. I am here to try to help people talk to one another without strangling one another. That's basically helping to moderate conversations and meet people and depict people in w",
iDtfzQnW-B4,commentary,39,0.2425,0.2713,,new_information,clean,"It's normal sized when I'm normal size so it's fine. All right, whatever you say man. Whatever let's just go, okay? Hold on shouldn't we wait for Tyler? He said he wanted to come too. I'm sure he'll just meet us there le",
1NLoTuRR3hE,podcasts,46,0.2433,0.0678,,new_information,filled_pause,Dyslexia certainly was the greatest gift in relationship to the entrepreneurial suits. And that led to this led to me sitting here with you as governor of California in politics. >> And when did you find out you had dysl,
CcVMWwXOk8I,tv_series,2,0.2433,0.3479,,new_information,clean,"This drama revolves around Isra who marries Ozen for financial security. But after heartbreak and separation, she returns years later to find him a successful CEO, her new boss. With a plan to make him fall in love again",
-QTkPfq7w1A,commentary,43,0.2438,0.1265,0.0,new_information,clean,"In fact, you can even hear it snap out. Put them all together and you get the mechanism. If you stretch it slowly, you'll see how tension builds up in the three middle pieces with the sides staying mostly relaxed. But if",
6HVYHNTDOFs,commentary,35,0.2444,0.036,0.0,new_information,clean,"A few scientists had devised and even built prototype cooling machines, but they weren't commercially viable. And Gorrie wasn't faring any better. He had spent three years struggling to make artificial ice with no succes",
AeGEv0YVLtw,commentary,57,0.245,0.0339,,new_information,restart,"I'll make another video on this channel closer to the time explaining the details of the stream, when it'll be, how you can see it, and what charity I'll do it for and if the cosmonaut video or this one meant anything to",you can see
9szhjhO9epA,commentary,29,0.2456,0.075,0.0,new_information,clean,"- They improved the machine, particularly they improved the speed. - [Gregor] They then also decided to switch to manufacturing everything in-house from the zippers themselves to the machines, to even the boxes that the ",
Ff7J-ERl8o0,entertainment,27,0.2467,0.0965,,new_information,clean,"All right, finally we'd like to close with the dream, okay? And so, for you, you know, you're an artist who creates across mediums from music to the stage, film and TV. When you think about Black Thought's final form, wh",
1NLoTuRR3hE,podcasts,255,0.2472,0.1197,,new_information,repetition,>> I think it it starts yesterday. It's not about the guy or guy on the white horse to come save the day. It's not about 2028. It's about the midterms which we just talked about. It's also about what happens between now ,
4EXVrzOACv4,commentary,22,0.2505,0.1265,0.0,new_information,clean,"And, as always, thanks for watching.” I wanted to make this video as a way of interrogating my own relationship to the media that I consume. I enjoy the spectacle of food entertainment and in particular I like seeing the",this video
2IdtqGM6KWU,lectures,4,0.2506,0.0462,1.0,new_information,filled_pause,okay that's like the standard basis in fact our space is practically the same as nine-dimensional space it's just the nine numbers are written in a square instead of in a column but somehow it's different and and ought t,look at
1NLoTuRR3hE,podcasts,177,0.2515,0.3351,,new_information,repetition,"And you see all of these indexes of unhappiness and loneliness and isolation. You see, I mean, Scott, it's been just he's the best. I mean, talking about what this means in terms of just the inability for for boys to eve",
